ISEQ_ID,Date_ISEQ,Price_ISEQ,Open_ISEQ,High_ISEQ,Low_ISEQ,Vol_Mil_ISEQ,ChangePercent_ISEQ
1326,"Jun 13, 2014",4897.14,4966.45,4966.45,4871.14,46.24,-1.40
1327,"Jun 12, 2014",4966.45,4961.22,4980.36,4946.15,67.11,0.09
1328,"Jun 11, 2014",4962.09,5015.14,5033.23,4950.89,98.7,-1.06
1329,"Jun 10, 2014",5015.14,5023.35,5023.35,4958.19,360.84,-0.16
1330,"Jun 09, 2014",5023.35,5012.4,5036.72,5010.88,52.37,0.22
1331,"Jun 06, 2014",5012.4,4950.96,5024.59,4950.96,209.54,1.24
1332,"Jun 05, 2014",4950.96,4935.85,4986.2,4909.93,154.19,0.31
1333,"Jun 04, 2014",4935.85,4894.71,4935.85,4889.63,69.85,0.82
1334,"Jun 03, 2014",4895.5,4898.77,4956.26,4889.39,45.88,-0.07
1335,"May 30, 2014",4898.77,4911.62,4940.94,4897.58,183.51,-0.26
1336,"May 29, 2014",4911.62,4926.8,4933.21,4901.53,67.12,-0.31
1337,"May 28, 2014",4926.8,4894.44,4926.8,4881.06,113.55,0.62
1338,"May 27, 2014",4896.4,4880.54,4910.36,4844.89,54.19,0.32
1339,"May 26, 2014",4880.54,4836.38,4882.76,4836.38,37.9,0.91
1340,"May 23, 2014",4836.38,4842.98,4856.45,4825.11,87.26,-0.14
1341,"May 22, 2014",4842.98,4816.21,4852.07,4811.8,104.51,0.56
1342,"May 21, 2014",4816.21,4767.04,4816.21,4752.68,77.8,1.03
1343,"May 20, 2014",4767.04,4776.61,4797.88,4758.99,48.2,-0.20
1344,"May 19, 2014",4776.61,4654.09,4781.63,4654.09,70.91,2.63
1345,"May 16, 2014",4654.09,4669.44,4693.88,4597.13,110.62,-0.33
1346,"May 15, 2014",4669.44,4815.1,4823.59,4660.92,167.97,-3.03
1347,"May 14, 2014",4815.1,4862.99,4905.25,4802.94,133.39,-0.98
1348,"May 13, 2014",4862.99,4896.32,4905.69,4862.99,52.52,-0.68
1349,"May 12, 2014",4896.32,4877.56,4916.6,4870.31,33.41,0.38
1350,"May 09, 2014",4877.56,4925.25,4937.21,4868.95,42.3,-0.97
1351,"May 08, 2014",4925.25,4848.8,4925.25,4848.8,70.72,1.58
1352,"May 07, 2014",4848.8,4904.19,4917.8,4845.56,75.23,-1.13
1353,"May 06, 2014",4904.38,4927.33,4959.79,4885.96,52.47,-0.47
1354,"May 02, 2014",4927.33,4900.15,4943.22,4891.57,82.02,0.55
1355,"May 01, 2014",4900.15,4897.03,4924.27,4887.86,29.59,0.06
1356,"Apr 30, 2014",4897.03,4878.93,4903.84,4873.1,86.72,0.35
1357,"Apr 29, 2014",4880,4835.43,4887.22,4835.43,56.61,0.92
1358,"Apr 28, 2014",4835.43,4876.65,4916.46,4835.43,54.37,-0.85
1359,"Apr 25, 2014",4876.65,4922.63,4939.1,4870.65,148.13,-0.93
1360,"Apr 24, 2014",4922.63,4948.09,5004.98,4913.56,51.2,-0.51
1361,"Apr 23, 2014",4948.09,4988.15,5000.82,4947.59,70.35,-0.82
1362,"Apr 22, 2014",4989.04,4906.78,4989.04,4906.78,91.99,1.68
1363,"Apr 17, 2014",4906.78,4922.93,4922.93,4898.57,44.72,-0.33
1364,"Apr 16, 2014",4922.93,4847.49,4922.93,4847.49,60.23,1.56
1365,"Apr 15, 2014",4847.49,4896.11,4924.65,4841.89,157.78,-0.99
1366,"Apr 14, 2014",4896.11,4939.37,4957.78,4854.67,146.93,-0.88
1367,"Apr 11, 2014",4939.37,5005.88,5005.88,4900,134.73,-1.27
1368,"Apr 10, 2014",5002.7,5015.12,5062.69,4999.91,143.03,-0.25
1369,"Apr 09, 2014",5015.12,4986.78,5031.4,4977.96,143.63,0.57
1370,"Apr 08, 2014",4986.78,5051.8,5069.28,4934.36,47.51,-1.29
1371,"Apr 07, 2014",5051.8,5116.33,5121.57,5051.8,34.38,-1.26
1372,"Apr 04, 2014",5116.33,5064.48,5138.51,5064.48,59.25,1.02
1373,"Apr 03, 2014",5064.48,5080.98,5092.94,5045.78,60.57,-0.32
1374,"Apr 02, 2014",5080.98,5077.14,5109.41,5077.14,54.18,0.01
1375,"Apr 01, 2014",5080.27,4995.39,5081.44,4995.39,105.39,1.70
1376,"Mar 31, 2014",4995.39,4990.99,5012.8,4968.83,104.28,0.09
1377,"Mar 28, 2014",4990.99,4968.35,4993.42,4941.8,65.22,0.46
1378,"Mar 27, 2014",4968.35,4984.51,5005.15,4958.15,52.94,-0.32
1379,"Mar 26, 2014",4984.51,4924.02,4984.51,4924.02,110.25,1.23
1380,"Mar 25, 2014",4924.02,4850.53,4926.99,4850.53,113.41,1.52
1381,"Mar 24, 2014",4850.53,4914.87,4914.87,4831.54,87.5,-1.31
1382,"Mar 21, 2014",4914.87,4894.31,4944.81,4894.31,260.24,0.42
1383,"Mar 20, 2014",4894.31,4899.96,4899.96,4845.75,98.08,-0.12
1384,"Mar 19, 2014",4899.96,4961.91,4969.73,4899.96,108.91,-1.25
1385,"Mar 18, 2014",4961.91,4942.71,4963.04,4905.9,60.57,0.39
1386,"Mar 17, 2014",4942.71,4875.37,4942.71,4875.37,33.41,1.38
1387,"Mar 14, 2014",4875.37,4965.52,4965.52,4856.17,117.35,-1.82
1388,"Mar 13, 2014",4965.52,5001.28,5018.67,4965.52,146.86,-0.72
1389,"Mar 12, 2014",5001.28,5066.26,5066.26,4983.65,76.11,-1.35
1390,"Mar 11, 2014",5069.9,5028.55,5089.99,5028.55,171.29,0.82
1391,"Mar 10, 2014",5028.55,5051.56,5079.56,5024.04,142.2,-0.46
1392,"Mar 07, 2014",5051.56,5143.84,5148.25,5050.22,143.43,-1.79
1393,"Mar 06, 2014",5143.84,5106.64,5159.8,5106.64,105.17,0.73
1394,"Mar 05, 2014",5106.64,5065.93,5106.64,5065.93,138.8,0.30
1395,"Mar 04, 2014",5091.54,5069.63,5109.33,5056.45,502.25,0.43
1396,"Mar 03, 2014",5069.63,5195.97,5195.97,5067.71,119,-2.43
1397,"Feb 28, 2014",5195.97,5135.96,5195.97,5129.82,99.44,1.17
1398,"Feb 27, 2014",5135.96,5103.62,5137.94,5077.96,64.61,0.63
1399,"Feb 26, 2014",5103.62,5150.66,5162.74,5084.83,89.96,-0.91
1400,"Feb 25, 2014",5150.66,5054.19,5150.66,5054.19,114.21,1.91
1401,"Feb 24, 2014",5054.19,5004.85,5054.19,4994.81,81.93,0.99
1402,"Feb 21, 2014",5004.85,4986.28,5004.85,4979.74,91.27,0.37
1403,"Feb 20, 2014",4986.28,4977.06,4986.28,4937.33,34.78,0.19
1404,"Feb 19, 2014",4977.06,4959.53,4981.93,4942.26,61.89,0.35
1405,"Feb 18, 2014",4959.53,4968.05,4975.38,4933.32,69.76,-0.17
1406,"Feb 17, 2014",4968.05,4929.88,4977.97,4929.17,49.05,0.77
1407,"Feb 14, 2014",4929.88,4912.43,4941.04,4902.67,131,0.36
1408,"Feb 13, 2014",4912.43,4919.16,4919.16,4850.38,60.01,-0.14
1409,"Feb 12, 2014",4919.16,4852.13,4919.98,4852.13,63.32,1.38
1410,"Feb 11, 2014",4852.13,4804.82,4852.8,4804.82,26.91,0.98
1411,"Feb 10, 2014",4804.82,4829.77,4850.31,4799.73,32.11,-0.52
1412,"Feb 07, 2014",4829.77,4764.58,4832.31,4764.58,70.89,1.37
1413,"Feb 06, 2014",4764.58,4694.62,4777.52,4694.62,133.13,1.49
1414,"Feb 05, 2014",4694.62,4666.86,4710.35,4648.55,61.46,0.59
1415,"Feb 04, 2014",4666.93,4662.99,4675.62,4612.96,132.1,0.08
1416,"Feb 03, 2014",4662.99,4652.3,4716.41,4652.3,72.48,0.23
1417,"Jan 31, 2014",4652.3,4684.64,4694.73,4619.44,119.36,-0.69
1418,"Jan 30, 2014",4684.64,4723.35,4744.41,4676.49,70.46,-0.82
1419,"Jan 29, 2014",4723.35,4717.75,4794.77,4661.48,79.63,0.04
1420,"Jan 28, 2014",4721.47,4640.52,4721.47,4640.52,63.32,1.74
1421,"Jan 27, 2014",4640.52,4716.73,4728.06,4635.54,108.52,-1.62
1422,"Jan 24, 2014",4716.73,4815.08,4827.53,4711.91,65.8,-2.04
1423,"Jan 23, 2014",4815.08,4853.61,4873.52,4806.62,128.57,-0.79
1424,"Jan 22, 2014",4853.61,4839.22,4860.78,4836.52,101.11,0.30
1425,"Jan 21, 2014",4839.22,4826.25,4868.68,4826.25,120.41,0.27
1426,"Jan 20, 2014",4826.25,4831.18,4847.26,4818.83,34.55,-0.10
1427,"Jan 17, 2014",4831.18,4806.65,4835.56,4805.99,86.67,0.51
1428,"Jan 16, 2014",4806.65,4817.42,4829.3,4796.65,79.53,-0.22
1429,"Jan 15, 2014",4817.42,4783.04,4820.03,4783.04,105.83,0.72
1430,"Jan 14, 2014",4783.04,4791.76,4791.76,4735.48,90.84,-0.18
1431,"Jan 13, 2014",4791.76,4735.01,4792.61,4735.01,84.47,1.20
1432,"Jan 10, 2014",4735.01,4745.44,4765.05,4730.08,99.13,-0.22
1433,"Jan 09, 2014",4745.44,4702.57,4782.41,4702.57,95.46,0.91
1434,"Jan 08, 2014",4702.57,4682.16,4716.64,4682.16,193.96,0.44
1435,"Jan 07, 2014",4682.16,4595.59,4682.16,4595.59,180.71,1.88
1436,"Jan 06, 2014",4595.59,4585.25,4604.32,4563.32,126.8,0.23
1437,"Jan 03, 2014",4585.25,4554.85,4598.73,4528.74,54.44,0.67
1438,"Jan 02, 2014",4554.85,4539.43,4571.68,4522.4,31.42,0.34
